 85839,"1998 YO4   ","85839   ",16.30,+0.15,2455373.5321448, 55, 60, 62, 62,"DVBI",  1.140,  0.007,0.405,0.079,0.440,0.150,0.971,0.051,"-","Mai11",""
 85989,"1999 JD6   ","85989   ",17.10,+0.15,2455312.0564992,  0, 19, 22, 22,"DVB-",  1.462,  0.021,0.127,0.025,0.204,0.041,1.459,0.034,"-","Mai11",""
 85990,"1999 JV6   ","85990   ",19.90,+0.15,2455332.9398061,  0,  6,  9,  0,"DVB-",  0.451,  0.026,0.095,0.023,0.152,0.037,1.256,0.119,"-","Mai11",""
 86067,"1999 RM28  ","86067   ",16.40,+0.15,2455327.2722618,  0,  0, 23,  0,"DV--",  1.245,  0.208,0.314,0.127,0.502,0.179,1.350,0.500,"-","Mai11",""
 86326,"1999 WK13  ","86326   ",17.50,+0.15,2455245.2073654,  0,  0, 19, 16,"DVB-",  1.348,  0.027,0.098,0.018,0.157,0.029,3.142,0.088,"-","Mai11",""
 87311,"2000 QJ1   ","87311   ",16.30,+0.15,2455347.6049928,  0,  0,  5,  4,"DVB-",  1.948,  0.144,0.142,0.040,0.227,0.064,3.142,0.322,"-","Mai11",""
 88188,"2000 XH44  ","88188   ",16.00,+0.15,2455314.6254628,  0,  0,  5,  0,"DV--",  1.371,  0.264,0.374,0.174,0.598,0.221,1.350,0.500,"-","Mai11",""
 88263,"2001 KQ1   ","88263   ",15.30,+0.15,2455388.4661522,  0, 10, 13, 13,"DVB-",  4.876,  0.150,0.059,0.010,0.095,0.152,1.300,0.074,"-","Mai11",""
 88263,"2001 KQ1   ","88263   ",15.30,+0.15,2455242.2710155, 11, 11, 11, 11,"DVB-",  5.748,  0.032,0.037,0.006,0.060,0.009,1.422,0.011,"-","Mai11",""
 89959,"2002 NT7   ","89959   ",16.50,+0.15,2455233.8011350,  0,  0, 39, 28,"DVB-",  1.407,  0.085,0.224,0.053,0.359,0.085,2.244,0.264,"-","Mai11",""
 90367,"2003 LC5   ","90367   ",17.70,+0.15,2455277.0927696,  0, 80, 80, 81,"DVB-",  1.739,  0.011,0.048,0.008,0.048,0.100,1.306,0.014,"-","Mai11",""
 90367,"2003 LC5   ","90367   ",17.70,+0.15,2455312.9819776, 52, 54, 54, 54,"DVBI",  1.748,  0.005,0.048,0.008,0.049,0.012,1.393,0.010,"-","Mai11",""
 96189,"-          ","96189   ",16.30,+0.15,2455231.7065481,  0,  0, 14, 14,"DVB-",  3.605,  0.165,0.041,0.007,0.066,0.011,1.604,0.122,"-","Mai11",""
103067,"1999 XA143 ","A3067   ",16.60,+0.15,2455243.3019840,  5,  5,  6,  6,"DVBI",  1.282,  0.029,0.246,0.053,0.287,0.322,2.114,0.056,"-","Mai11",""
105141,"2000 NF11  ","A5141   ",18.80,+0.15,2455318.7913265,  0,  0,  8,  0,"DV--",  0.352,  0.048,0.431,0.137,0.689,0.187,1.350,0.500,"-","Mai11",""
136874,"1998 FH74  ","D6874   ",15.80,+0.15,2455392.6256473,  0,  0, 12, 12,"DVB-",  3.398,  0.129,0.073,0.017,0.117,0.028,1.373,0.086,"-","Mai11",""
137062,"1998 WM    ","D7062   ",16.50,+0.15,2455410.6665791,  0, 13, 25, 22,"DVB-",  1.265,  0.045,0.284,0.066,0.455,0.106,1.536,0.104,"-","Mai11",""
137805,"1999 YK5   ","D7805   ",16.60,+0.15,2455223.8830309,  9, 10, 10, 10,"DVBI",  3.879,  0.162,0.027,0.006,0.051,0.013,2.341,0.085,"-","Mai11",""
137924,"2000 BD19  ","D7924   ",17.20,+0.15,2455264.6849273,  0,  6,  6,  5,"DVB-",  0.970,  0.039,0.247,0.046,0.395,0.171,1.527,0.119,"-","Mai11",""
138013,"2000 CN101 ","D8013   ",14.80,+0.15,2455297.5582504,  0,  0, 13, 13,"DVB-",  3.518,  0.232,0.172,0.045,0.275,0.072,1.539,0.172,"-","Mai11",""
138359,"2000 GX127 ","D8359   ",18.00,+0.15,2455392.9044747,  7, 12, 12, 12,"DVBI",  1.085,  0.025,0.095,0.019,0.191,0.299,2.931,0.105,"-","Mai11",""
138847,"2000 VE62  ","D8847   ",16.70,+0.15,2455377.1172155,  0,  0, 21,  0,"DV--",  0.965,  0.151,0.396,0.153,0.633,0.200,1.350,0.500,"-","Mai11",""
138883,"2000 YL29  ","D8883   ",16.70,+0.15,2455214.6798856,  0,  0,  5,  0,"DV--",  1.222,  0.216,0.247,0.117,0.395,0.158,1.350,0.500,"-","Mai11",""
139289,"2001 KR1   ","D9289   ",17.60,+0.15,2455343.5336025,  0,  0, 17,  0,"DV--",  1.126,  0.239,0.127,0.074,0.203,0.118,1.350,0.500,"-","Mai11",""
139345,"2001 KA67  ","D9345   ",16.70,+0.15,2455410.2830214,  0,  0, 20, 20,"DVB-",  3.101,  0.139,0.038,0.008,0.061,0.013,1.501,0.109,"-","Mai11",""
140158,"2001 SX169 ","E0158   ",18.20,+0.15,2455372.6849522,  4,  4,  5,  5,"DVBI",  0.566,  0.010,0.289,0.057,0.414,0.101,1.534,0.067,"-","Mai11",""
141432,"2002 CQ11  ","E1432   ",19.90,+0.15,2455340.9537750,  0,  0,  7,  0,"DV--",  0.239,  0.038,0.340,0.137,0.476,0.177,1.400,0.500,"-","Mai11",""
141531,"2002 GB    ","E1531   ",19.00,+0.15,2455256.9788539,  0, 10, 10,  0,"DVB-",  0.303,  0.014,0.482,0.079,0.771,0.127,1.215,0.115,"-","Mai11",""
142464,"2002 TC9   ","E2464   ",18.20,+0.15,2455288.2221370, 21, 24, 27, 28,"DVBI",  0.886,  0.007,0.118,0.024,0.221,0.057,2.139,0.044,"-","Mai11",""
142563,"2002 TR69  ","E2563   ",17.00,+0.15,2455316.9613799,  0,  0, 15,  0,"DV--",  0.860,  0.137,0.378,0.171,0.605,0.187,1.350,0.500,"-","Mai11",""
144901,"2004 WG1   ","E4901   ",17.40,+0.15,2455297.7045663,  0, 12, 12, 12,"DVB-",  2.240,  0.035,0.038,0.006,0.062,0.010,1.352,0.032,"-","Mai11",""
152558,"1990 SA    ","F2558   ",16.80,+0.15,2455403.8256686, 13, 14, 17, 17,"DVBI",  1.519,  0.009,0.146,0.024,0.157,0.062,1.261,0.020,"-","Mai11",""
152558,"1990 SA    ","F2558   ",16.80,+0.15,2455333.0716276, 26, 28, 28, 27,"DVBI",  1.361,  0.012,0.182,0.026,0.282,0.113,2.284,0.051,"-","Mai11",""
