 14195,"1998 XD51  ","14195   ",11.90,+0.15,2455303.7943510,  0,  0,  9,  9,"DVB-", 21.065,  0.419,0.069,0.014,0.131,0.027,0.934,0.029,"-","Gr12a",""
 14569,"1998 QB32  ","14569   ",12.20,+0.15,2455355.6232765,  0,  0, 13, 13,"DVB-", 18.173,  0.573,0.070,0.014,0.134,0.027,0.851,0.038,"-","Gr12a",""
 14669,"-          ","14669   ",11.30,+0.15,2455300.0214480,  0,  0, 10, 11,"DVB-", 16.109,  0.657,0.206,0.038,0.391,0.072,1.254,0.087,"-","Gr12a",""
 14845,"-          ","14845   ",13.00,+0.15,2455302.0063315,  0,  0,  8,  8,"DVB-", 13.908,  0.825,0.058,0.013,0.109,0.025,0.947,0.086,"-","Gr12a",""
 15231,"-          ","15231   ",11.80,+0.15,2455316.3621130, 12, 12, 12, 12,"DVBI", 23.457,  0.265,0.061,0.010,0.121,0.013,0.828,0.015,"-","Gr12a",""
 15278,"-          ","15278   ",11.40,+0.15,2455298.4688170, 13, 14, 14, 14,"DVBI", 25.417,  0.296,0.076,0.015,0.128,0.014,0.767,0.016,"-","Gr12a",""
 15373,"1996 WV1   ","15373   ",12.40,+0.15,2455307.0336395,  0,  0,  9,  9,"DVB-", 12.968,  0.838,0.115,0.023,0.219,0.044,1.249,0.121,"-","Gr12a",""
 15376,"-          ","15376   ",12.10,+0.15,2455347.5862360, 12, 13, 11, 11,"DVBI", 18.026,  0.171,0.079,0.015,0.118,0.018,0.895,0.015,"-","Gr12a",""
 15426,"1998 SW43  ","15426   ",12.70,+0.15,2455358.2690350,  0,  0, 13, 14,"DVB-", 14.142,  0.527,0.073,0.015,0.140,0.029,0.744,0.044,"-","Gr12a",""
 15505,"1999 RF56  ","15505   ",11.40,+0.15,2455236.0120115,  0,  0, 13, 13,"DVB-", 24.788,  0.344,0.079,0.014,0.150,0.026,0.817,0.019,"-","Gr12a",""
 15540,"2000 CF18  ","15540   ",11.90,+0.15,2455271.4384800,  0,  0, 11, 11,"DVB-", 19.528,  0.307,0.080,0.013,0.153,0.026,0.845,0.023,"-","Gr12a",""
 15545,"2000 EK46  ","15545   ",13.00,+0.15,2455289.9669070,  0,  0,  7,  7,"DVB-", 15.559,  0.742,0.046,0.010,0.087,0.019,0.811,0.059,"-","Gr12a",""
 15615,"2000 HU1   ","15615   ",12.00,+0.15,2455407.2522405, 13, 16, 16, 16,"DVBI", 22.296,  0.204,0.056,0.012,0.051,0.008,0.863,0.015,"-","Gr12a",""
 15626,"2000 HR50  ","15626   ",12.30,+0.15,2455337.0687825,  0,  0, 10, 10,"DVB-", 18.600,  0.468,0.061,0.014,0.117,0.026,0.914,0.037,"-","Gr12a",""
 15638,"2000 JA65  ","15638   ",11.20,+0.15,2455391.1138530, 14, 14, 14, 14,"DVBI", 32.265,  0.273,0.056,0.010,0.113,0.014,0.910,0.013,"-","Gr12a",""
 15671,"-          ","15671   ",12.20,+0.15,2455304.6521640,  0,  0, 10, 10,"DVB-", 16.854,  0.318,0.082,0.017,0.156,0.033,0.824,0.028,"-","Gr12a",""
 16232,"-          ","16232   ",12.70,+0.15,2455299.6249180,  0,  0, 12, 12,"DVB-", 15.291,  0.435,0.063,0.013,0.119,0.024,0.845,0.037,"-","Gr12a",""
 16843,"1997 XX3   ","16843   ",11.90,+0.15,2455211.6597475,  0,  0, 11, 12,"DVB-", 16.659,  0.387,0.111,0.020,0.210,0.037,0.769,0.029,"-","Gr12a",""
 16915,"-          ","16915   ",12.20,+0.15,2455206.3020430,  0,  0,  6,  6,"DVB-", 14.335,  0.623,0.113,0.026,0.215,0.050,0.766,0.055,"-","Gr12a",""
 16927,"1998 FX68  ","16927   ",11.80,+0.15,2455215.8945810,  0,  0, 11, 11,"DVB-", 22.595,  0.405,0.066,0.012,0.125,0.023,0.788,0.023,"-","Gr12a",""
 16970,"1998 VV2   ","16970   ",11.60,+0.15,2455363.9575275,  0,  0, 14, 14,"DVB-", 25.310,  0.362,0.063,0.011,0.120,0.021,1.020,0.023,"-","Gr12a",""
 17212,"2000 AV183 ","17212   ",12.30,+0.15,2455351.3908295,  0,  0, 12, 12,"DVB-", 14.268,  0.585,0.104,0.022,0.198,0.041,0.685,0.047,"-","Gr12a",""
 17305,"-          ","17305   ",11.90,+0.15,2455231.2478600, 14, 14, 14, 14,"DVBI", 25.368,  0.254,0.048,0.009,0.130,0.015,0.756,0.012,"-","Gr12a",""
 17397,"1981 EF48  ","17397   ",12.90,+0.15,2455253.0811440,  0,  0, 11, 11,"DVB-", 13.225,  0.379,0.070,0.015,0.133,0.028,0.786,0.035,"-","Gr12a",""
 17428,"-          ","17428   ",11.20,+0.15,2455215.6977790,  0,  0, 10, 10,"DVB-", 30.297,  0.500,0.064,0.012,0.121,0.023,0.829,0.023,"-","Gr12a",""
 17867,"1998 KD46  ","17867   ",12.20,+0.15,2455224.8270905,  0,  0, 12, 12,"DVB-", 19.388,  0.324,0.062,0.013,0.118,0.024,0.708,0.021,"-","Gr12a",""
 18036,"1999 ND26  ","18036   ",12.80,+0.15,2455220.9239225,  0,  0, 12, 11,"DVB-", 16.545,  0.625,0.049,0.009,0.093,0.017,0.955,0.052,"-","Gr12a",""
 19752,"2000 CH67  ","19752   ",11.50,+0.15,2455305.8408005,  0,  0, 10, 11,"DVB-", 23.357,  0.461,0.081,0.015,0.155,0.028,0.812,0.026,"-","Gr12a",""
 20038,"-          ","20038   ",11.50,+0.15,2455313.6214145, 16, 16, 16, 16,"DVBI", 23.979,  0.266,0.077,0.010,0.137,0.019,0.889,0.017,"-","Gr12a",""
 20628,"1999 TS40  ","20628   ",12.70,+0.15,2455344.3790485,  0,  0, 12, 11,"DVB-", 17.936,  0.338,0.046,0.011,0.087,0.021,0.759,0.022,"-","Gr12a",""
 20630,"1999 TJ90  ","20630   ",14.30,+0.15,2455342.3280865,  0,  0,  8,  7,"DVB-", 12.006,  1.264,0.023,0.008,0.044,0.015,1.360,0.208,"-","Gr12a",""
 20640,"1999 TF118 ","20640   ",12.70,+0.15,2455335.7786615,  0,  0, 12, 12,"DVB-", 14.186,  0.484,0.073,0.017,0.139,0.033,0.848,0.043,"-","Gr12a",""
 21047,"-          ","21047   ",12.80,+0.15,2455335.6473120,  0,  0, 12, 12,"DVB-", 16.029,  0.544,0.052,0.010,0.099,0.019,0.942,0.048,"-","Gr12a",""
 21128,"-          ","21128   ",12.00,+0.15,2455379.7002690,  0,  0, 14, 14,"DVB-", 18.388,  0.235,0.083,0.016,0.157,0.030,0.741,0.019,"-","Gr12a",""
 21128,"-          ","21128   ",12.00,+0.15,2455211.4302200,  0,  0, 10, 11,"DVB-", 19.513,  0.354,0.074,0.014,0.140,0.027,0.769,0.027,"-","Gr12a",""
 21804,"-          ","21804   ",14.20,+0.15,2455324.6658915,  0,  0, 10,  0,"DV--",  9.586,  1.069,0.040,0.012,0.076,0.023,0.850,0.120,"-","Gr12a",""
 21930,"1999 VP61  ","21930   ",12.80,+0.15,2455349.0087255,  0,  0, 13, 14,"DVB-", 18.161,  0.480,0.041,0.008,0.077,0.016,0.734,0.031,"-","Gr12a",""
 22058,"2000 AA64  ","22058   ",12.30,+0.15,2455262.9055085,  0,  0, 22, 23,"DVB-", 17.105,  0.219,0.073,0.010,0.138,0.020,0.765,0.017,"-","Gr12a",""
 22070,"2000 AN106 ","22070   ",12.10,+0.15,2455341.4697020,  0,  0, 11, 10,"DVB-", 18.793,  0.788,0.072,0.016,0.137,0.031,0.953,0.056,"-","Gr12a",""
 22116,"2000 RK71  ","22116   ",12.60,+0.15,2455260.2928575,  0,  0, 12, 10,"DVB-", 14.663,  0.487,0.075,0.015,0.142,0.028,1.076,0.056,"-","Gr12a",""
 22647,"-          ","22647   ",13.30,+0.15,2455350.7286735,  0,  0,  9,  9,"DVB-", 12.971,  1.011,0.050,0.010,0.095,0.019,0.840,0.097,"-","Gr12a",""
 22699,"1998 RU22  ","22699   ",13.50,+0.15,2455342.7911495,  0,  0,  5,  5,"DVB-", 11.500,  1.248,0.053,0.012,0.101,0.022,0.766,0.118,"-","Gr12a",""
 23174,"2000 HM40  ","23174   ",11.60,+0.15,2455344.6748515, 14, 14, 14, 14,"DVBI", 23.540,  0.288,0.073,0.011,0.138,0.016,0.847,0.018,"-","Gr12a",""
 23186,"2000 PO8   ","23186   ",11.10,+0.15,2455215.7611935,  0,  0, 11,  9,"DVB-", 28.210,  0.643,0.081,0.017,0.153,0.032,0.833,0.032,"-","Gr12a",""
 23405,"-          ","23405   ",12.70,+0.15,2455400.4068250,  0,  0, 12, 12,"DVB-", 15.032,  0.291,0.065,0.013,0.124,0.024,0.885,0.030,"-","Gr12a",""
 23405,"-          ","23405   ",12.70,+0.15,2455227.4409595,  0,  0, 11, 11,"DVB-", 13.990,  0.448,0.075,0.018,0.143,0.034,0.867,0.041,"-","Gr12a",""
 24701,"-          ","24701   ",12.50,+0.15,2455283.0853765,  0,  0, 10, 10,"DVB-", 17.503,  0.447,0.058,0.010,0.110,0.019,0.756,0.030,"-","Gr12a",""
 25800,"-          ","25800   ",13.20,+0.15,2455295.5243165,  0,  0, 11, 11,"DVB-", 16.313,  0.280,0.035,0.007,0.066,0.014,0.709,0.019,"-","Gr12a",""
 25869,"-          ","25869   ",11.50,+0.15,2455303.5270685,  0,  0, 10, 10,"DVB-", 22.676,  0.434,0.086,0.015,0.164,0.028,0.804,0.026,"-","Gr12a",""
 26761,"-          ","26761   ",12.30,+0.15,2455262.0790865,  0,  0, 11, 12,"DVB-", 16.835,  0.271,0.075,0.014,0.142,0.027,0.907,0.026,"-","Gr12a",""
 26929,"1997 CE18  ","26929   ",13.60,+0.15,2455403.3505530, 13, 14, 15, 16,"DVBI", 13.722,  0.142,0.034,0.008,0.114,0.023,0.919,0.016,"-","Gr12a",""
 27561,"2000 KJ1   ","27561   ",12.00,+0.15,2455407.7160660, 10, 11, 11, 11,"DVBI", 20.268,  0.260,0.068,0.014,0.089,0.011,0.869,0.020,"-","Gr12a",""
 28918,"2000 QF21  ","28918   ",12.40,+0.15,2455222.9743845,  0,  0, 10, 10,"DVB-", 17.657,  0.317,0.062,0.014,0.118,0.026,0.818,0.027,"-","Gr12a",""
 29053,"-          ","29053   ",13.50,+0.15,2455283.6815085,  0,  0,  9,  9,"DVB-", 10.226,  0.682,0.067,0.017,0.128,0.032,0.946,0.094,"-","Gr12a",""
 29433,"1997 HC3   ","29433   ",12.70,+0.15,2455220.3282985,  0,  0, 18, 18,"DVB-", 14.090,  0.358,0.074,0.013,0.141,0.025,1.052,0.042,"-","Gr12a",""
